year,area,zip_code,moisture,kernel_weight,actual_wheat_ash,falling_no,protein_12,ZIP,COUNTY,FIPScounty,aggRain,meanAvgT,aggGDD,meanMaxVPD,meanMaxRH,meanMinRH
2016.0,Area 09 - E. Central Kansas,66080,10.7,33.1,0.0496,426.0,11.60851064,66080,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511
2016.0,Area 09 - E. Central Kansas,66080,10.7,33.1,0.0496,426.0,11.60851064,66080,20003,20003,1796.439732373001,283.4916215782122,3756.032771283996,0.33426718705939834,84.43446107402237,41.44612196508373
2016.0,Area 09 - E. Central Kansas,66510,10.15,31.72,0.0494,392.0,10.89104062,66510,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2016.0,Area 09 - E. Central Kansas,66871,11.0,31.81,0.0453,369.0,11.97393258,66871,20031,20031,1738.1054745727,283.36084497206696,3716.5362264799974,0.3431795252210979,84.30070957262578,40.98893456843574
2016.0,Area 09 - E. Central Kansas,66871,11.0,31.81,0.0453,369.0,11.97393258,66871,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2016.0,Area 09 - E. Central Kansas,66801,9.85,27.97,0.0518,396.0,11.09883527,66801,20111,20111,1715.7383463917004,283.22304513966446,3658.2479505200013,0.3489717337309643,84.31427581564239,40.4673839930168
2016.0,Area 09 - E. Central Kansas,66834,10.15,29.13,0.0541,361.0,12.52665554,66834,20127,20127,1673.8465226465007,282.8950348463686,3562.4546023050007,0.36027035429303345,84.09003664245807,39.96659942248603
2016.0,Area 09 - E. Central Kansas,66834,10.15,29.13,0.0541,361.0,12.52665554,66834,20197,20197,449.4018515066,284.63818715083795,1008.2153618313998,0.3336468137434355,86.344347452514,39.97935311173183
2016.0,Area 09 - E. Central Kansas,66413,10.35,30.08,0.051,441.0,10.96441718,66413,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2016.0,Area 09 - E. Central Kansas,66846,9.8,28.84,0.0571,395.0,11.72682927,66846,20127,20127,1673.8465226465007,282.8950348463686,3562.4546023050007,0.36027035429303345,84.09003664245807,39.96659942248603
2016.0,Area 09 - E. Central Kansas,66537,10.8,28.24,0.0559,360.0,10.86188341,66537,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2016.0,Area 09 - E. Central Kansas,66524,10.85,27.47,0.052000000000000005,416.0,10.54223219,66524,20045,20045,1919.6937176509002,283.2979087290502,3728.4149161704995,0.34959412398860745,84.16832933240222,42.23302347625695
2016.0,Area 09 - E. Central Kansas,66524,10.85,27.47,0.052000000000000005,416.0,10.54223219,66524,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2016.0,Area 09 - E. Central Kansas,66524,10.85,27.47,0.052000000000000005,416.0,10.54223219,66524,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511
2016.0,Area 09 - E. Central Kansas,66524,10.85,27.47,0.052000000000000005,416.0,10.54223219,66524,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789
2016.0,Area 09 - E. Central Kansas,66618,10.6,33.64,0.0536,395.0,11.50693512,66618,20085,20085,1874.1783611460005,282.55838885474867,3536.0101942302013,0.3280336119008171,85.36560404888273,40.42655391759775
2016.0,Area 09 - E. Central Kansas,66618,10.6,33.64,0.0536,395.0,11.50693512,66618,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789
2016.0,Area 10A - N. Central Kansas,67663,11.35,33.47,0.0501,350.0,11.51494642,67663,20163,20163,619.4474172270001,283.00691527932946,1754.3696572489998,0.37299226753125675,86.31032570391056,32.57968805027933
2016.0,Area 10A - N. Central Kansas,67651,10.9,30.83,0.0472,410.0,11.69382716,67651,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2016.0,Area 10A - N. Central Kansas,67651,10.9,30.83,0.0472,410.0,11.69382716,67651,20163,20163,619.4474172270001,283.00691527932946,1754.3696572489998,0.37299226753125675,86.31032570391056,32.57968805027933
2016.0,Area 10A - N. Central Kansas,67669,11.8,30.56,0.0488,369.0,10.8952381,67669,20163,20163,619.4474172270001,283.00691527932946,1754.3696572489998,0.37299226753125675,86.31032570391056,32.57968805027933
2016.0,Area 10A - N. Central Kansas,67623,10.95,33.82,0.0486,392.0,10.96911847,67623,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2016.0,Area 10A - N. Central Kansas,67669,11.2,32.09,0.046,355.0,11.4954955,67669,20163,20163,619.4474172270001,283.00691527932946,1754.3696572489998,0.37299226753125675,86.31032570391056,32.57968805027933
2016.0,Area 10A - N. Central Kansas,66901,10.75,32.0,0.048,392.0,11.38823529,66901,20029,20029,1141.4687873369,283.1944213594043,2678.463680046001,0.33716029071427084,84.74376413966476,38.12012470577282
2016.0,Area 10A - N. Central Kansas,67010,10.45,30.98,0.0471,390.0,12.39173646,67010,20015,20015,1779.1324953130002,283.8255455167599,3866.801331567999,0.3879639104666346,83.80757262569831,37.64632328910609
2016.0,Area 10A - N. Central Kansas,67669,11.2,33.81,0.046,347.0,10.93063063,67669,20163,20163,619.4474172270001,283.00691527932946,1754.3696572489998,0.37299226753125675,86.31032570391056,32.57968805027933
2016.0,Area 10A - N. Central Kansas,67420,10.8,28.18,0.0488,390.0,12.30224215,67420,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2016.0,Area 10A - N. Central Kansas,67430,11.35,32.22,0.0493,378.0,11.85245347,67430,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2016.0,Area 10A - N. Central Kansas,67473,10.7,29.43,0.0466,406.0,11.60851064,67473,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2016.0,Area 10A - N. Central Kansas,67420,10.7,31.3,0.0496,376.0,12.19977604,67420,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2016.0,Area 10A - N. Central Kansas,67474,11.35,31.44,0.0467,381.0,11.8822335,67474,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2016.0,Area 10A - N. Central Kansas,67446,10.8,30.35,0.0496,403.0,12.21345291,67446,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2016.0,Area 10A - N. Central Kansas,67437,10.65,29.67,0.0474,383.0,11.94672636,67437,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2016.0,Area 10A - N. Central Kansas,67466,10.8,29.73,0.0496,376.0,10.930941699999998,67466,20029,20029,1141.4687873369,283.1944213594043,2678.463680046001,0.33716029071427084,84.74376413966476,38.12012470577282
2016.0,Area 10A - N. Central Kansas,67420,10.7,31.14,0.0503,365.0,11.99283315,67420,20123,20123,1041.9736855154995,282.75755702048406,2678.5463883939997,0.3931119615353982,83.96718685474865,34.632906632216006
2016.0,Area 10A - N. Central Kansas,66939,11.25,30.58,0.0501,381.0,11.21442254,66939,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155
2016.0,Area 10A - N. Central Kansas,66411,11.6,33.55,0.0504,372.0,10.49230769,66411,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2016.0,Area 10A - N. Central Kansas,66964,12.2,34.6,0.053,374.0,11.18542141,66964,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155
2016.0,Area 10A - N. Central Kansas,66548,12.25,32.36,0.0474,401.0,11.38233618,66548,20201,20201,1092.6463656135004,282.5291377094973,2641.010773978899,0.3698096716076897,84.10191312662947,36.889189726256966
2016.0,Area 10A - N. Central Kansas,66548,12.25,32.36,0.0474,401.0,11.38233618,66548,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2016.0,Area 10A - N. Central Kansas,67647,10.7,31.67,0.045,396.0,11.56909295,67647,20147,20147,869.0970136315,281.9816569832401,2489.5723560270026,0.3836698019180409,84.84130772439485,32.85906900931098
2016.0,Area 10A - N. Central Kansas,66935,12.0,32.39,0.049,389.0,11.36,66935,20157,20157,1485.4303491559,282.1360162011175,3396.281893694,0.3229578797009785,85.96145373882682,37.231188689944155
2016.0,Area 10A - N. Central Kansas,68310,11.4,32.6,0.05,379.0,10.48848758,68310,31067,31067,1672.907173681421,281.53516726256964,3224.0590478199993,0.2790719571547894,87.0446129790503,39.9175956801676
2016.0,Area 10A - N. Central Kansas,68310,11.4,32.6,0.05,379.0,10.48848758,68310,31095,31095,1614.30279095224,281.5783154608937,3242.311192205,0.2691796811900232,87.7035792625699,39.09318734078214
2016.0,Area 10A - N. Central Kansas,67661,10.7,28.05,0.0498,364.0,11.52967525,67661,20147,20147,869.0970136315,281.9816569832401,2489.5723560270026,0.3836698019180409,84.84130772439485,32.85906900931098
2016.0,Area 10A - N. Central Kansas,67621,11.05,32.06,0.047,359.0,11.81247892,67621,20147,20147,869.0970136315,281.9816569832401,2489.5723560270026,0.3836698019180409,84.84130772439485,32.85906900931098
2016.0,Area 10 - Northwest Kansas,67752,10.85,31.39,0.049,391.0,11.94391475,67752,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2016.0,Area 10 - Northwest Kansas,67751,10.75,29.3,0.0503,365.0,13.00526611,67751,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2016.0,Area 10 - Northwest Kansas,67740,10.9,30.07,0.047,420.0,13.78765432,67740,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683
2016.0,Area 10 - Northwest Kansas,67737,10.7,30.9,0.0487,389.0,12.81075028,67737,20063,20063,996.1898166481212,282.4372940223463,3425.6614084630005,0.4116300819653885,84.54016499441343,30.48689018924579
2016.0,Area 10 - Northwest Kansas,67635,10.65,28.48,0.0469,406.0,11.22775602,67635,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462
2016.0,Area 10 - Northwest Kansas,67757,11.75,29.6,0.046,381.0,12.37484419,67757,20179,20179,964.972797612,282.298750139665,3371.805356615,0.40507950648078456,84.78785282541898,30.647248124301683
2016.0,Area 10 - Northwest Kansas,67735,10.95,30.78,0.0456,366.0,10.67265581,67735,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933
2016.0,Area 10 - Northwest Kansas,67741,11.55,29.65,0.044000000000000004,401.0,10.87439231,67741,20181,20181,996.6973100667996,281.68017182960904,3132.3200921222992,0.42702940212602436,83.6872857081005,30.0834612527933
2016.0,Area 10 - Northwest Kansas,67643,11.2,35.0,0.052000000000000005,359.0,11.62432432,67643,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462
2016.0,Area 10 - Northwest Kansas,67731,11.0,25.8,0.0466,408.0,12.89348315,67731,20023,20023,618.9683497548701,282.3441665642456,1624.851013586,0.3229798094725426,85.9317982597765,31.73408660335198
2016.0,Area 10 - Northwest Kansas,67749,11.55,29.61,0.046,397.0,12.17772753,67749,20039,20039,685.9958617805997,282.3646583985101,2527.3162512990007,0.3624928479537374,86.62191047858475,30.691725363128462
2016.0,Area 10 - Northwest Kansas,67739,11.65,32.83,0.0444,381.0,10.04006791,67739,20153,20153,787.6853724742498,282.2288389385472,2462.403142296001,0.39372605548726425,85.22011163500937,29.769181688081922
2016.0,Area 10 - Northwest Kansas,67756,12.1,29.3,0.046,365.0,11.25278726,67756,20023,20023,618.9683497548701,282.3441665642456,1624.851013586,0.3229798094725426,85.9317982597765,31.73408660335198
2016.0,Area 10 - Northwest Kansas,67756,11.65,31.66,0.0428,413.0,10.85681947,67756,20023,20023,618.9683497548701,282.3441665642456,1624.851013586,0.3229798094725426,85.9317982597765,31.73408660335198
2016.0,Area 11 - Northeast Kansas,66534,12.0,34.98,0.0436,364.0,10.88,66534,20013,20013,1850.9290759915996,282.25373099162,3431.976629571997,0.31543152492665794,85.5076027122904,41.239407081005574
2016.0,Area 11 - Northeast Kansas,66534,12.0,34.98,0.0436,364.0,10.88,66534,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2016.0,Area 11 - Northeast Kansas,66534,12.2,34.76,0.0483,361.0,11.80683371,66534,20013,20013,1850.9290759915996,282.25373099162,3431.976629571997,0.31543152492665794,85.5076027122904,41.239407081005574
2016.0,Area 11 - Northeast Kansas,66534,12.2,34.76,0.0483,361.0,11.80683371,66534,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2016.0,Area 11 - Northeast Kansas,66538,11.9,28.04,0.0508,400.0,11.58683314,66538,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2016.0,Area 11 - Northeast Kansas,66403,12.2,31.89,0.0499,366.0,10.523918,66403,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2016.0,Area 11 - Northeast Kansas,66415,10.9,27.62,0.0505,391.0,11.35802469,66415,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2016.0,Area 11 - Northeast Kansas,66406,12.4,30.13,0.0446,350.0,10.39726027,66406,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2016.0,Area 11 - Northeast Kansas,66427,11.3,31.6,0.0438,351.0,10.4270575,66427,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2016.0,Area 11 - Northeast Kansas,66417,11.9,30.35,0.0465,388.0,10.96753689,66417,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2016.0,Area 11 - Northeast Kansas,66547,11.7,26.81,0.0447,395.0,11.80973952,66547,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2016.0,Area 11 - Northeast Kansas,66407,11.7,28.94,0.0519,367.0,10.98255946,66407,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2016.0,Area 11 - Northeast Kansas,66536,11.2,28.16,0.0555,399.0,11.21801802,66536,20177,20177,1877.0023717121605,283.07881350558654,3682.8153577259977,0.3450762895357441,84.80815338128497,40.50596915921789
2016.0,Area 11 - Northeast Kansas,66536,11.2,28.16,0.0555,399.0,11.21801802,66536,20149,20149,1232.4374305392,283.1062465549349,2756.6654401879973,0.395936808774211,83.18170455121042,38.18384529795161
2016.0,Area 11 - Northeast Kansas,66544,12.3,32.4,0.0511,392.0,11.97080958,66544,20131,20131,1800.2760698917016,282.03694723463695,3361.639554654,0.3131541216358491,85.52874772625701,40.603801575419034
2016.0,Area 11 - Northeast Kansas,66544,12.3,32.4,0.0511,392.0,11.97080958,66544,20117,20117,1754.599520757999,281.957956578212,3343.706575642001,0.3000215828993869,86.15117562988823,39.87986593994414
2016.0,Area 11 - Northeast Kansas,66041,11.25,27.25,0.0522,398.0,11.402816900000001,66041,20043,20043,1237.2755132398995,282.48668424581035,2599.071867523998,0.35594839692331826,83.49889081191806,40.82472013594045
2016.0,Area 11 - Northeast Kansas,66041,11.25,27.25,0.0522,398.0,11.402816900000001,66041,20005,20005,1844.94360603796,282.6450129050281,3550.9407399329,0.3510217100991446,84.226789476257,41.181728196927374
2016.0,Area 11 - Northeast Kansas,66527,11.3,30.83,0.0483,382.0,11.02232244,66527,20013,20013,1850.9290759915996,282.25373099162,3431.976629571997,0.31543152492665794,85.5076027122904,41.239407081005574
